Unit_Type,Operation_Type,Base_Location,Morale_Score,Supply_Level,Communication_Quality,Command_Structure,Intel_Availability,Equipment_Readiness,Training_Level,Casualty_Count,Engagement_Frequency,Resilience_Index,Success_Rate,Mission_Outcome
Infantry,Reconnaissance,Rural,5.902695095729265,High,8.692955881941295,Flat,Extensive,Good,Intermediate,30,Rarely,4.413068416815685,69.48330197691597,Ongoing
Aviation,Training,Rural,2.6376129211410038,High,6.604451135227397,Flat,Limited,Fair,Advanced,48,Rarely,5.982056520599228,74.81499705659546,Ongoing
Naval,Training,Rural,4.854355134819316,High,7.454637396131362,Flat,Limited,Fair,Intermediate,42,Occasionally,2.4759743195197164,74.04723207367631,Ongoing
Armored,Combat,Rural,6.676028109072621,Low,7.120958772750025,Flat,Extensive,Good,Intermediate,44,Occasionally,5.241416289159091,82.55796687656729,Ongoing
Infantry,Support,Rural,4.798608254365646,High,7.3642580612806166,Flat,Limited,Poor,Basic,19,Rarely,2.246797351541456,35.88521924968425,Ongoing
Naval,Training,Urban,3.107372354504407,Medium,6.781483656949263,Flat,Limited,Excellent,Basic,41,Occasionally,2.941010473708118,80.8228952483215,Ongoing
Naval,Support,Rural,7.349628115171384,High,9.56848151674437,Flat,Limited,Fair,Advanced,36,Rarely,3.3053451706505936,93.34005430225241,Successful
Aviation,Training,Coastal,1.2420381104923455,Medium,3.989773997901007,Flat,Limited,Good,Basic,6,Frequently,5.608848887613015,78.50969554791291,Ongoing
Infantry,Training,Mountainous,4.344409888245074,High,8.066932174366986,Flat,Extensive,Poor,Advanced,9,Frequently,4.409802568514563,54.627777947119405,Ongoing
Infantry,Combat,Rural,4.91667995323733,Medium,5.663211890735882,Decentralized,Extensive,Excellent,Advanced,5,Rarely,3.5367182502679744,86.05653761445173,Ongoing
Armored,Reconnaissance,Urban,5.031817316799263,High,5.087502921696261,Flat,Minimal,Good,Intermediate,24,Frequently,6.141142942691259,65.5788945458858,Ongoing
Infantry,Reconnaissance,Coastal,5.360992112156162,Medium,11.27646133223367,Decentralized,Minimal,Fair,Basic,49,Rarely,3.7515334932807667,65.80712616337576,Ongoing
Armored,Training,Coastal,6.220879639618986,Medium,5.098068333855002,Flat,Limited,Good,Intermediate,5,Occasionally,5.483281590137599,76.9676788134579,Ongoing
Infantry,Combat,Mountainous,4.929185121909298,High,3.3654836803173245,Flat,Extensive,Poor,Basic,44,Frequently,5.156022414691167,74.23042152432367,Ongoing
Aviation,Support,Coastal,4.263883435712638,Low,8.911739589139815,Flat,Extensive,Fair,Basic,16,Occasionally,4.461842660317126,84.20033632635707,Ongoing
Infantry,Support,Coastal,4.184821310680609,High,6.013350480524684,Decentralized,Extensive,Good,Intermediate,21,Rarely,4.888634408232302,47.61497365380362,Ongoing
Armored,Training,Coastal,3.7769683959232907,Low,9.549209043184721,Decentralized,Minimal,Good,Advanced,22,Rarely,6.172747099373078,65.0187125697359,Ongoing
Armored,Reconnaissance,Coastal,6.5750866486537305,Low,2.4972935102749805,Flat,Limited,Fair,Intermediate,28,Frequently,2.9206757794540485,52.77805255363136,Ongoing
Aviation,Combat,Urban,3.706943041046971,Low,10.707417733936431,Flat,Extensive,Fair,Basic,6,Occasionally,7.849148393146216,36.78175446398327,Ongoing
Infantry,Reconnaissance,Mountainous,6.693542218016489,Low,8.886868003692685,Decentralized,Minimal,Poor,Intermediate,34,Rarely,4.429738947670009,59.92350909265393,Ongoing
Infantry,Support,Rural,5.037998164519742,Low,6.58397649610217,Flat,Extensive,Fair,Intermediate,38,Rarely,5.542812933624642,74.80725705241755,Ongoing
Aviation,Reconnaissance,Coastal,3.957490386287741,Low,3.5347328730741854,Flat,Extensive,Poor,Basic,19,Occasionally,3.055631119859758,88.52718783498722,Failed
Infantry,Support,Urban,6.23681443148827,High,4.33695481278863,Decentralized,Minimal,Good,Basic,25,Occasionally,8.38184653440798,92.56085457036893,Ongoing
Infantry,Combat,Mountainous,3.5450921505537636,Medium,5.617372311489459,Decentralized,Minimal,Fair,Advanced,28,Rarely,3.2187965326471586,69.69296915098083,Ongoing
Armored,Combat,Rural,6.276368081456425,Medium,8.427225478888039,Decentralized,Extensive,Poor,Basic,28,Occasionally,5.1348408088568505,61.14191422165877,Ongoing
Infantry,Training,Mountainous,5.42545224238357,High,5.2760557523732405,Flat,Limited,Good,Basic,6,Frequently,6.539567878185533,74.6932058649227,Ongoing
Infantry,Training,Urban,3.8073506218161586,High,2.8996596869342968,Decentralized,Limited,Excellent,Basic,33,Occasionally,6.310874328082051,91.5133804347969,Ongoing
Aviation,Reconnaissance,Urban,6.0572696306691185,High,7.455757954605243,Flat,Minimal,Good,Basic,4,Frequently,6.293966548232882,71.28869670084626,Successful
Aviation,Combat,Urban,6.093179451377278,Low,8.992590644876087,Hierarchical,Extensive,Fair,Basic,12,Occasionally,4.676468482757799,90.73570804310026,Ongoing
Naval,Combat,Coastal,7.315039211619915,Low,11.394131471623396,Hierarchical,Minimal,Poor,Advanced,5,Rarely,8.1603422458123,83.4454525937218,Ongoing
Armored,Training,Urban,6.932294024818592,Medium,4.948630460257359,Flat,Extensive,Excellent,Basic,31,Rarely,4.117479736772083,81.10000170951685,Ongoing
Infantry,Support,Rural,5.982548041452565,High,5.159775963422414,Flat,Extensive,Poor,Intermediate,35,Occasionally,5.08338828824169,71.9018519573464,Ongoing
Infantry,Reconnaissance,Coastal,2.7448180975824736,Medium,1.0121874846473826,Decentralized,Extensive,Poor,Intermediate,32,Occasionally,4.462710755312289,111.7308923701348,Ongoing
Naval,Reconnaissance,Mountainous,9.897173976348114,Medium,3.905073350357661,Flat,Minimal,Excellent,Basic,42,Rarely,4.108415978943761,79.47347066914759,Ongoing
Infantry,Training,Rural,2.1927675778563795,Low,4.8674184635291375,Flat,Minimal,Excellent,Intermediate,32,Occasionally,6.714128155428504,74.19208833216867,Failed
Armored,Combat,Coastal,6.8985263485646175,Low,5.213311806512454,Decentralized,Minimal,Poor,Advanced,18,Rarely,6.774207798601422,83.85231898090154,Ongoing
Naval,Training,Urban,5.862567633772597,Medium,5.932494555943426,Flat,Minimal,Fair,Intermediate,40,Rarely,5.421796808657814,46.08122364105773,Ongoing
Armored,Training,Mountainous,2.6517152550377707,Low,8.183563908981348,Hierarchical,Limited,Excellent,Advanced,17,Rarely,6.428382968736536,63.942096228496595,Ongoing
Naval,Training,Urban,4.7513981222430015,Low,8.022990121963444,Flat,Extensive,Fair,Advanced,13,Frequently,3.669666375911533,60.29844635947366,Ongoing
Naval,Training,Rural,4.842494227510719,Low,5.972446220002876,Decentralized,Minimal,Excellent,Intermediate,20,Frequently,3.805308041482811,59.13275944945758,Ongoing
Aviation,Support,Rural,7.611165431621047,Medium,7.0304508642794366,Flat,Extensive,Poor,Intermediate,38,Frequently,1.5476989211367824,77.32393844319775,Ongoing
Armored,Support,Coastal,3.573378199439577,Medium,4.284470276765532,Flat,Limited,Excellent,Basic,33,Rarely,1.1540228031420856,102.20653864883752,Ongoing
Infantry,Combat,Rural,4.476109987151292,Medium,5.869001942071126,Flat,Minimal,Poor,Basic,30,Rarely,7.316321492045015,61.347137757512044,Ongoing
Infantry,Training,Mountainous,0.3278607899574739,High,4.415969333706403,Hierarchical,Limited,Excellent,Basic,16,Occasionally,4.968749551701671,63.47605492489811,Ongoing
Armored,Support,Coastal,8.469525586247155,Medium,5.520357064321194,Decentralized,Minimal,Excellent,Intermediate,6,Frequently,6.278358652379319,65.49052105897266,Ongoing
Infantry,Combat,Mountainous,2.8590635139598577,Low,10.711367475650261,Hierarchical,Extensive,Excellent,Advanced,20,Rarely,5.451485860325746,71.9330090232452,Ongoing
Infantry,Training,Urban,5.65382172847835,Medium,7.290642845579286,Hierarchical,Limited,Good,Advanced,6,Occasionally,6.387861518783283,59.341212798414105,Ongoing
Armored,Reconnaissance,Mountainous,4.797184340556272,High,5.811517373577175,Decentralized,Limited,Excellent,Basic,0,Occasionally,6.118725532094074,55.35041305752291,Ongoing
Naval,Support,Mountainous,4.80399806643332,Low,7.9557017017779135,Decentralized,Minimal,Good,Advanced,21,Frequently,2.494472170899147,74.42305147156158,Ongoing
Armored,Combat,Rural,6.6197239697417505,Medium,6.210298970858578,Hierarchical,Extensive,Fair,Intermediate,21,Frequently,6.678957925179822,50.97249638989048,Ongoing
Naval,Reconnaissance,Urban,8.34252492060727,Medium,10.367779410521418,Hierarchical,Extensive,Fair,Intermediate,22,Frequently,5.890349507272817,59.80130142648804,Ongoing
Infantry,Training,Rural,5.502987339883983,Low,7.7052653198427254,Flat,Extensive,Excellent,Advanced,27,Rarely,1.6912474386382739,93.90558063734082,Ongoing
Infantry,Training,Urban,6.310156035261052,Medium,4.678634297804578,Decentralized,Extensive,Fair,Intermediate,39,Rarely,5.824808546258949,64.87076017644534,Ongoing
Infantry,Training,Urban,5.657783073454082,High,9.638033451985281,Hierarchical,Minimal,Excellent,Advanced,45,Frequently,2.3985025960969875,52.65777739612744,Ongoing
Aviation,Support,Mountainous,7.035062847861253,Low,8.23858018544587,Flat,Limited,Good,Basic,29,Occasionally,7.174162036144134,85.5565792471636,Ongoing
Naval,Combat,Rural,4.074167241027346,Medium,7.934542759993485,Hierarchical,Minimal,Fair,Intermediate,44,Rarely,6.1219947046849565,68.60252311866532,Ongoing
Aviation,Reconnaissance,Mountainous,7.1507811088328275,Low,8.652937585392014,Hierarchical,Extensive,Poor,Intermediate,9,Rarely,5.2326344959842555,59.67597208075301,Ongoing
Aviation,Combat,Mountainous,7.220999731294768,Medium,8.457812462321627,Decentralized,Limited,Excellent,Basic,11,Frequently,5.401998148450085,70.7363798568815,Ongoing
Armored,Support,Mountainous,7.16507401736582,Medium,8.023860867202979,Hierarchical,Limited,Excellent,Advanced,44,Rarely,2.8656054451180313,38.57585895541408,Ongoing
Aviation,Combat,Urban,3.679704265327048,Low,6.676969779042676,Decentralized,Extensive,Fair,Intermediate,15,Frequently,5.930156841610264,75.62069057934798,Ongoing
Armored,Support,Rural,4.663324731525618,Medium,8.81286962818015,Hierarchical,Minimal,Fair,Intermediate,20,Rarely,4.568218136088812,55.968756536008996,Ongoing
Armored,Training,Rural,5.47893397756087,Medium,6.655608007846406,Flat,Minimal,Fair,Advanced,12,Occasionally,3.733662456066689,78.9933710163011,Ongoing
Aviation,Reconnaissance,Mountainous,2.2583159103419885,Low,9.656351813067193,Decentralized,Extensive,Excellent,Basic,46,Rarely,3.982658824458521,110.84575166068498,Ongoing
Naval,Training,Urban,8.189840416172029,Medium,7.995946598530804,Decentralized,Limited,Poor,Intermediate,3,Frequently,2.9667667290500326,105.78114727198556,Ongoing
Naval,Combat,Rural,4.9754469329956486,Medium,7.3747131980767495,Flat,Limited,Excellent,Basic,36,Occasionally,8.055990046925245,84.79492959266298,Ongoing
Naval,Training,Coastal,5.567855775209443,Low,8.26503747370069,Decentralized,Minimal,Excellent,Advanced,29,Occasionally,6.3045191183246585,97.24104226333537,Ongoing
Naval,Reconnaissance,Rural,3.845991120545594,High,7.31612167500938,Flat,Limited,Good,Advanced,25,Frequently,6.635452231643943,75.71368105434009,Ongoing
Naval,Training,Mountainous,2.3462448812659544,High,9.549764041943753,Decentralized,Extensive,Excellent,Basic,13,Occasionally,3.1998814460667226,58.99686970783318,Ongoing
Aviation,Reconnaissance,Coastal,3.791940229050458,High,8.897765427852189,Decentralized,Limited,Excellent,Advanced,36,Rarely,1.9221686509315075,49.72721956183513,Ongoing
Aviation,Reconnaissance,Urban,5.438408375267177,High,7.14582783047695,Decentralized,Minimal,Excellent,Basic,24,Occasionally,4.660093012703957,67.60335406419061,Ongoing
Infantry,Training,Coastal,6.346857625507387,High,0.4826172031882372,Decentralized,Minimal,Poor,Intermediate,38,Occasionally,4.682287664530733,44.86893981486895,Ongoing
Naval,Support,Coastal,5.32358308120544,High,8.726226805943607,Hierarchical,Extensive,Fair,Basic,26,Occasionally,5.34264729836526,50.787880223918684,Ongoing
Aviation,Combat,Mountainous,5.693448032483901,Low,7.833228272423155,Hierarchical,Minimal,Excellent,Basic,13,Rarely,8.14496357968774,84.13127656761867,Ongoing
Infantry,Support,Rural,4.325947250637247,Low,11.854392320280668,Hierarchical,Extensive,Good,Basic,1,Occasionally,3.6791799240165126,67.9741689863086,Ongoing
Naval,Support,Urban,5.992497132490856,Low,4.401361871550904,Decentralized,Limited,Good,Intermediate,1,Rarely,2.5117609290663383,58.07290466440606,Ongoing
Armored,Training,Coastal,7.965665732771814,Medium,6.563094915657117,Hierarchical,Limited,Fair,Advanced,32,Occasionally,3.295255438330726,70.36527641979242,Ongoing
Infantry,Combat,Mountainous,6.409578884877973,High,3.90735262536509,Decentralized,Limited,Good,Intermediate,1,Frequently,5.337526216170976,55.050336629074025,Ongoing
Aviation,Combat,Rural,6.619083776505881,High,5.544171345455476,Decentralized,Extensive,Good,Basic,33,Rarely,7.495024591558044,86.66252310024542,Ongoing
Armored,Support,Coastal,5.588032798613262,Low,10.115912821842203,Flat,Minimal,Poor,Intermediate,24,Rarely,6.047264385077438,61.754288133717864,Ongoing
Armored,Training,Mountainous,1.9936898608007962,Medium,3.670793150143401,Flat,Extensive,Excellent,Advanced,44,Rarely,2.927112500260546,62.75873772435349,Ongoing
Armored,Combat,Mountainous,2.9106669387375135,Medium,4.2151506071597025,Flat,Limited,Excellent,Intermediate,36,Occasionally,7.538741575219507,69.29559730313204,Ongoing
Infantry,Support,Mountainous,5.909751601327686,Low,8.159934983885991,Decentralized,Limited,Excellent,Basic,26,Rarely,4.015905451746542,64.34731539452964,Ongoing
Aviation,Combat,Urban,4.978121896079828,High,7.387393501826374,Flat,Limited,Excellent,Intermediate,25,Frequently,2.0701504964140707,92.33216342423079,Ongoing
Armored,Training,Rural,5.879685772945656,Medium,6.3414670511445665,Flat,Limited,Excellent,Intermediate,46,Frequently,5.171469639214683,95.17617895168975,Ongoing
Naval,Training,Coastal,8.352846835688148,High,1.867961364588604,Decentralized,Limited,Good,Basic,21,Occasionally,4.64225307426048,71.50818683945457,Ongoing
Armored,Training,Rural,6.452071998458667,Medium,9.532457977791307,Decentralized,Extensive,Poor,Basic,46,Rarely,7.861475896117989,98.53360873014952,Ongoing
Armored,Combat,Rural,7.517772411485643,High,6.529798460960821,Hierarchical,Limited,Excellent,Advanced,6,Occasionally,3.087283389627128,78.56935850540569,Ongoing
Infantry,Reconnaissance,Coastal,5.18936277894146,Medium,4.959076212421989,Decentralized,Extensive,Good,Intermediate,12,Frequently,7.429353631970006,70.62844443292906,Ongoing
Infantry,Combat,Rural,3.38556864503112,High,7.64298143512842,Hierarchical,Extensive,Fair,Advanced,47,Occasionally,3.855328331590141,85.53122649218594,Ongoing
Aviation,Reconnaissance,Urban,4.884267681571318,High,9.512179095887133,Decentralized,Limited,Good,Basic,27,Frequently,4.0122727681879775,72.68091609700456,Ongoing
Naval,Training,Coastal,3.3904963725617243,High,6.467490183231634,Flat,Limited,Poor,Basic,44,Frequently,4.0440053818639745,71.40560891165995,Ongoing
Infantry,Support,Coastal,8.116589913544896,Low,5.701387821448302,Decentralized,Limited,Excellent,Advanced,27,Occasionally,7.128339098634029,68.38254561438562,Ongoing
Armored,Reconnaissance,Mountainous,6.580782153070939,High,7.071019989582796,Hierarchical,Extensive,Excellent,Advanced,23,Frequently,2.813335098409222,60.40272355995645,Successful
Aviation,Training,Rural,6.041024993256559,High,7.765613812888961,Decentralized,Minimal,Excellent,Intermediate,34,Frequently,3.8170599853399994,60.24147496015634,Successful
Armored,Training,Coastal,7.471886404456207,Medium,7.952170883987128,Decentralized,Extensive,Poor,Advanced,32,Frequently,5.087998511394524,46.0581098670935,Ongoing
Armored,Reconnaissance,Coastal,0.9598871709535493,Medium,6.508066227512408,Flat,Limited,Fair,Intermediate,36,Rarely,5.485920002489666,47.31639012498131,Ongoing
Infantry,Support,Urban,6.176275902685319,Low,9.461254747534046,Decentralized,Extensive,Fair,Basic,8,Frequently,6.107800582733314,57.397312865435595,Ongoing
Aviation,Training,Mountainous,2.3787084313912548,Medium,5.244317785550123,Flat,Minimal,Good,Basic,49,Occasionally,4.397610755520467,40.973509960253814,Ongoing
Naval,Reconnaissance,Coastal,4.985488603068678,High,6.654472067762437,Hierarchical,Minimal,Good,Intermediate,2,Rarely,6.441345335344415,63.57776237223835,Ongoing
Naval,Support,Urban,4.376584815065571,Low,6.645144903353871,Decentralized,Minimal,Excellent,Intermediate,1,Rarely,1.3328803993089755,53.99820963391333,Ongoing
Infantry,Support,Coastal,6.323473224193895,Low,3.9190296686203316,Hierarchical,Extensive,Excellent,Basic,21,Occasionally,5.514144908391667,75.98311052355477,Ongoing
Infantry,Training,Coastal,5.456374577921911,Low,7.726070747371315,Decentralized,Minimal,Excellent,Intermediate,20,Frequently,5.77285108166423,79.0932922162227,Ongoing
Aviation,Combat,Coastal,7.690234347223576,High,7.186819988462367,Flat,Minimal,Good,Advanced,36,Occasionally,3.717632617391444,58.936673588715344,Successful
Naval,Combat,Urban,3.796205678134773,High,6.6185116188095865,Decentralized,Extensive,Excellent,Intermediate,23,Occasionally,5.966828248025498,93.48925437462084,Ongoing
Naval,Training,Rural,6.418228779266568,Medium,8.011983730617782,Flat,Limited,Good,Basic,13,Frequently,3.6936703958149892,61.99435342455594,Ongoing
Naval,Support,Coastal,5.324446433797664,Medium,6.610118352001628,Hierarchical,Minimal,Good,Intermediate,32,Frequently,4.81650841943028,82.81550253773338,Ongoing
Armored,Training,Coastal,1.7294194598568948,Medium,9.82000751778996,Hierarchical,Extensive,Poor,Advanced,16,Rarely,2.9759136881787516,60.84841237774457,Ongoing
Naval,Reconnaissance,Rural,3.162767082953935,Low,7.941158478272895,Flat,Minimal,Excellent,Intermediate,20,Rarely,5.641087298076703,77.46656167362987,Ongoing
Armored,Combat,Coastal,4.700243932955663,High,7.7497022108304385,Decentralized,Extensive,Excellent,Intermediate,12,Frequently,6.359751382767742,72.12210398581588,Ongoing
Aviation,Reconnaissance,Mountainous,7.224584899783455,Medium,5.652116215302886,Flat,Limited,Good,Intermediate,43,Frequently,4.132069580558292,63.618479725474025,Ongoing
Armored,Training,Coastal,5.927446115114229,High,3.223769962588967,Flat,Extensive,Good,Basic,43,Occasionally,4.985301053951331,87.59821059383815,Ongoing
Aviation,Training,Mountainous,2.6649983522385714,Low,8.605632529905735,Flat,Extensive,Good,Intermediate,39,Frequently,5.0593075632518385,67.16475626079622,Ongoing
